title,"eai:acl.owner",actions,"eai:acl.app","cron_schedule","dispatch.earliest_time","dispatch.latest_time",search
"DET-1210445-proc_creation_win_attrib_hiding_files",axg3394,"send_to_sentinel",search,"36 * * * *","-60m@m",now,"index=wineventlog source IN(""WinEventLog:Microsoft-Windows-Sysmon/Operational"" ""XmlWinEventLog:Microsoft-Windows-Sysmon/Operational"") EventCode=""1"" 
(Image=""*\\attrib.exe"" AND CommandLine=""*+h*"")
NOT (ParentImage=""*\\cmd.exe"" AND CommandLine=""*+R +H +S +A*"" AND CommandLine=""*.cui"" AND ParentCommandLine=""*C:\\WINDOWS\\system32\\*"" AND ParentCommandLine=""*.bat\"""")
NOT (ParentImage=""*\\msiexec.exe"" AND CommandLine=""*\\desktop.ini\"""")
NOT CommandLine IN(""*\\Zero G Registry\"""" ""*\\InstallAnywhere\"""")
NOT (CommandLine=""*c:\\Informatica\\*"" AND CommandLine=""*\\clients\\DeveloperClient\\developer.exe"")
NOT (CommandLine=""*\\windows\\system32\\GroupPolicy\\Machine\\Scripts\\scripts.ini*"" AND ParentCommandLine=""*\\Program Files\\Citrix\\Provisioning Services\\gposetup.cmd*"")
| stats count by _time host user Image CommandLine ParentImage ParentCommandLine
| sort 0 + _time



``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-1210445-proc_creation_win_attrib_hiding_files""
| setfields detection_description = ""DET-1210445-proc_creation_win_attrib_hiding_files""
| setfields severity = ""high"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = ""DefenseEvasion"" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
"DET-1210447-proc_creation_win_change_default_file_association",axg3394,"send_to_sentinel",search,"40 * * * *","-60m@m",now,"index=wineventlog source IN(""WinEventLog:Microsoft-Windows-Sysmon/Operational"" ""XmlWinEventLog:Microsoft-Windows-Sysmon/Operational"") EventCode=""1"" 
(CommandLine=""*cmd*"" AND CommandLine=""* /c *"" AND CommandLine=""*assoc .*"") 
NOT ParentImage IN(""*\\acslaunch_win-64.exe"" ""*\\acslaunch_win-32.exe"")
NOT CommandLine=""*assoc .rb=RubyScript""
| stats count by _time host user Image CommandLine ParentImage ParentCommandLine
| sort 0 + _time





``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-1210447-proc_creation_win_change_default_file_association""
| setfields detection_description = ""DET-1210447-proc_creation_win_change_default_file_association""
| setfields severity = ""Low"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = ""Persistence"" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
"DET-1210448-proc_creation_win_cmdkey_recon",axg3394,"send_to_sentinel",search,"39 * * * *","-60m@m",now,"index=wineventlog source IN(""WinEventLog:Microsoft-Windows-Sysmon/Operational"" ""XmlWinEventLog:Microsoft-Windows-Sysmon/Operational"") EventCode=""1"" 
(Image=""*\\cmdkey.exe"" AND CommandLine=""* /list*"")
NOT (ParentCommandLine IN(""*\\Deploy-Application.ps1'; Exit $LastExitCode }"" ""*\\install\\Deploy-Application.ps1' -DeployMode Silent; Exit $LastExitCode }"" ""*Add-AppxPackage -Path 'C:\\Program Files (x86)\\SysTrack\\LsiAgent\\Utilities\\lsiwebhook.appx'"" ""*-HostName 'Visual Studio Code Host' -HostProfileId 'Microsoft.VSCode*"" ""*\\Microsoft.Sara.exe\"""" ""*\\TeamsCacheCleanupv2.ps1*"" ""*\\olicensecleanup.vbs*""))
NOT ParentImage=""*\\labtool.exe""
| stats count by _time host user Image CommandLine ParentImage ParentCommandLine
| sort 0 + _time



``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-1210448-proc_creation_win_cmdkey_recon""
| setfields detection_description = ""DET-1210448-proc_creation_win_cmdkey_recon""
| setfields severity = ""Medium"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = ""CredentialAccess"" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
"DET-1210449-proc_creation_win_cmstp_com_object_access",axg3394,"send_to_sentinel",search,"42 * * * *","-60m@m",now,"index=wineventlog source IN(""WinEventLog:Microsoft-Windows-Sysmon/Operational"" ""XmlWinEventLog:Microsoft-Windows-Sysmon/Operational"") EventCode=""1"" 
(ParentImage=""*\\DllHost.exe"" AND IntegrityLevel IN(""High"" ""System"")) 
AND ParentCommandLine IN(""*/Processid:{3E5FC7F9-9A51-4367-9063-A120244FBEC7}*"", ""*/Processid:{3E000D72-A845-4CD9-BD83-80C07C3B881F}*"", ""*/Processid:{BD54C901-076B-434E-B6C7-17C531F4AB41}*"", ""*/Processid:{D2E7041B-2927-42FB-8E9F-7CE93B6DC937}*"", ""*/Processid:{E9495B87-D950-4AB5-87A5-FF6D70BF3E90}*"")
NOT Image=""C:\\Windows\\System32\\ClipUp.exe""
| stats count by _time host user Image CommandLine ParentImage ParentCommandLine Hashes
| sort 0 + _time



``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-1210449-proc_creation_win_cmstp_com_object_access""
| setfields detection_description = ""DET-1210449-proc_creation_win_cmstp_com_object_access""
| setfields severity = ""high"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = PrivilegeEscalation"""" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
"DET-1210450-proc_creation_win_control_panel_item",axg3394,"send_to_sentinel",search,"53 * * * *","-60m@m",now,"index=wineventlog source IN(""WinEventLog:Microsoft-Windows-Sysmon/Operational"" ""XmlWinEventLog:Microsoft-Windows-Sysmon/Operational"") EventCode=""1"" 
(CommandLine=""*.cpl"" NOT (CommandLine=""*\\System32\\*"" OR CommandLine=""*\\SysWOW64\\*"" OR CommandLine=""*%System%*"")) OR (Image=""*\\reg.exe"" AND CommandLine=""* add*"" AND CommandLine=""*CurrentVersion\\Control Panel\\CPLs*"")
NOT (CommandLine=""*C:\\ProgramData\\bomgar-scc*"")
NOT (CommandLine=""*igfxCPL.cpl"" AND ParentCommandLine=""*.bat"")
NOT (CommandLine=""*appwiz.cpl"" AND Image=""*\\control.exe"")
NOT (CommandLine=""control.exe mmsys.cpl"" AND ParentImage=""C:\\Program Files\\DisplayLink Core Software\\DisplayLinkTrayApp.exe"")
| stats count by _time host user Image CommandLine ParentImage ParentCommandLine
| sort 0 + _time



``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-1210450-proc_creation_win_control_panel_item""
| setfields detection_description = ""DET-1210450-proc_creation_win_control_panel_item""
| setfields severity = ""high"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = ""Persistence"" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
"DET-1210452-proc_creation_win_crime_fireball",axg3394,"send_to_sentinel",search,"28 * * * *","-60m@m",now,"index=wineventlog source IN(""WinEventLog:Microsoft-Windows-Sysmon/Operational"" ""XmlWinEventLog:Microsoft-Windows-Sysmon/Operational"") EventCode=""1"" 
(CommandLine=""*rundll32.exe*"" AND CommandLine=""*InstallArcherSvc*"")
| stats count by _time host Image CommandLine ParentCommandLine
| sort 0 + _time




``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-1210452-proc_creation_win_crime_fireball""
| setfields detection_description = ""DET-1210452-proc_creation_win_crime_fireball""
| setfields severity = ""high"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = ""DefenseEvasion"" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
"DET-1210453-proc_creation_win_data_compressed_with_rar",axg3394,"send_to_sentinel",search,"41 * * * *","-60m@m",now,"index=wineventlog source IN(""WinEventLog:Microsoft-Windows-Sysmon/Operational"" ""XmlWinEventLog:Microsoft-Windows-Sysmon/Operational"") EventCode=""1"" 
((Image=""*\\rar.exe"" OR Image=""*\\winrar.exe"") AND CommandLine=""* a *"")
| stats count by _time host user Image CommandLine ParentImage ParentCommandLine
| sort 0 + _time




``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-1210453-proc_creation_win_data_compressed_with_rar""
| setfields detection_description = ""DET-1210453-proc_creation_win_data_compressed_with_rar""
| setfields severity = ""Low"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = ""Collection"" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
"DET-1210457-proc_creation_win_exploit_cve_2015_1641",axg3394,"send_to_sentinel",search,"29 * * * *","-60m@m",now,"index=wineventlog source IN(""WinEventLog:Microsoft-Windows-Sysmon/Operational"" ""XmlWinEventLog:Microsoft-Windows-Sysmon/Operational"") EventCode=""1"" 
(ParentImage=""*\\WINWORD.EXE"" AND Image=""*\\MicroScMgmt.exe"")
| stats count by _time host Image CommandLine ParentCommandLine
| sort 0 + _time




``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-1210457-proc_creation_win_exploit_cve_2015_1641""
| setfields detection_description = ""DET-1210457-proc_creation_win_exploit_cve_2015_1641""
| setfields severity = ""high"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = ""DefenseEvasion"" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
"DET-1210459-proc_creation_win_exploit_cve_2017_11882",axg3394,"send_to_sentinel",search,"34 * * * *","-60m@m",now,"index=wineventlog source IN(""WinEventLog:Microsoft-Windows-Sysmon/Operational"" ""XmlWinEventLog:Microsoft-Windows-Sysmon/Operational"") EventCode=""1"" 
ParentImage=""*\\EQNEDT32.EXE"" 
| stats count by _time host user Image CommandLine ParentCommandLine
| sort 0 + _time




``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-1210459-proc_creation_win_exploit_cve_2017_11882""
| setfields detection_description = ""DET-1210459-proc_creation_win_exploit_cve_2017_11882""
| setfields severity = ""high"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = ""Execution"" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
"DET-1210461-proc_creation_win_exploit_cve_2019_1378",axg3394,"send_to_sentinel",search,"28 * * * *","-60m@m",now,"index=wineventlog (source=""WinEventLog:Microsoft-Windows-Sysmon/Operational"" OR source=""XmlWinEventLog:Microsoft-Windows-Sysmon/Operational"") EventCode=1 
(ParentCommandLine IN(""*SetupComplete.cmd"", ""*PartnerSetupComplete.cmd"") ParentCommandLine=""*\\cmd.exe*"" ParentCommandLine=""*C:\\Windows\\Setup\\Scripts\\*"" ParentCommandLine=""* /c *"")
NOT Image IN(""C:\\Windows\\System32\\*"", ""C:\\Windows\\SysWOW64\\*"", ""C:\\Windows\\WinSxS\\*"", ""C:\\Windows\\Setup\\*"" ""C:\\Windows\\CCM\\TSMBootstrap.exe"")
NOT (Image=""C:\\humscript\\CIT\\XDConfigs\\Post_Installs\\*"" AND Image=""*\\Deploy-Application.exe"")
| stats count by _time host user Image CommandLine ParentImage ParentCommandLine
| sort 0 + _time





``` START
All data below this comment are required for integration with Sentinel for incident creation 
to work properly.
```
| makejson output=result_data_temp        ``` package all results into a single field ```
| strcat result_data_temp "" "" result_data ``` hack to make json immutable ... ```
| fields result_data
| addinfo ``` Get the sid of this search to use as a 'unique' key and reference variable ```
``` FILL OUT DETECTION DETAILS ```
| setfields detection_name = ""DET-1210461-proc_creation_win_exploit_cve_2019_1378""
| setfields detection_description = ""DET-1210461-proc_creation_win_exploit_cve_2019_1378""
| setfields severity = ""high"" ``` Valid values: Informational, Low, Medium, High ```
| setfields mitre_tactic = ""Execution"" ``` Valid values: https://docs.microsoft.com/en-us/rest/api/securityinsights/stable/incidents/list-of-entities#killchainintent ```
| setfields mitre_technique = """"
``` END ```"
